a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,class
67,-7.269226342105261,0.4924745808247215,0.21397998929937256,1.4006406176508732,125,0.32706274032295224,68.10095649313737,26.968862397211133,108,F
96,-4.203790399021459,-0.8251980513028754,0.6638293928011286,12.270743903754655,127,0.8376696034211486,97.0441517999226,17.039990372405136,215,E
40,-0.133620139733383,0.15424920958762,0.08713710755628423,-7.634482057292917,125,0.3265209568036055,60.77499907947077,21.838881521623115,647,A
81,0.14732831536821533,-0.03138407078085481,0.16525435873544414,-5.7753335221907065,68,0.652239413212795,50.501851217229415,2.181820225994575,296,D
67,-5.691883638775899,0.08097508526082442,0.6773755034140588,-6.738679517431189,134,0.22834927272693784,97.67302343032436,27.98791273609592,840,B
24,-0.2883166224441981,0.3875229369093367,0.5881986449511707,9.041061394770386,73,0.36326326445245616,1.36917911023736,24.28695219438731,806,B
17,3.388726454386782,-0.14067370611407237,0.6643407013016274,9.522208390767453,58,0.9486375093377415,76.94627975304822,18.376641947169446,518,B
83,-3.5218477822868506,-0.6650960549708247,0.8954824862987694,-2.73936492143641,85,0.11858854491540327,80.77090680559829,-10.035623062958553,714,B
34,4.158089695035287,0.33066488644379755,0.4804107456813316,13.715313778790783,75,0.31130803289719755,95.7245341152104,35.191496146053154,414,C
83,3.000617143692587,-0.36778599701166437,0.10602481622120818,4.513700625045065,141,0.5993216658746081,58.18943116549588,15.220653104256382,808,B
97,-0.4773616516266001,-0.8894949344718359,0.6480282735012581,-7.124504527166607,70,0.011554420708792534,39.804076264435004,-1.465933500566738,298,D
92,6.5394143015092725,-0.7512556623319786,0.6900614968262768,-12.64760308264205,150,0.6294190805914731,46.9311809384605,12.40168130585312,658,A
27,3.1554406505277304,-0.9938559483996361,0.9385976491134045,-1.4712630357611127,70,0.13991393435884136,96.10429302067345,26.730071384403754,875,C
4,-3.9322602549037997,0.8875959521857459,0.34334784449148015,16.85073154507734,141,0.5618557946543264,22.60521793653775,11.708400918432279,710,A
82,3.732719218540399,0.8232062538196407,0.5494223075142635,17.942256652916562,140,0.923033737129237,41.40925806187774,-1.6055717869418196,594,B
22,0.15410275976826396,-0.6789400902053964,0.7749790810116441,4.240684704442837,140,0.7437462479538269,36.85665049361192,-5.472475795192736,807,B
43,-4.782733032467501,-0.20655534070286952,0.21397493776085585,-6.452521841468292,145,0.7116689672293738,75.09659485500605,1.400336935664118,231,E
7,1.200175983806472,0.24608532533563388,0.1589802174434528,4.870428580638002,71,0.12684180381654775,35.53519867901792,11.153000366519292,903,C
66,-4.640959439019657,-0.9740575100309514,0.4051630067412636,-11.57880992789544,60,0.6740983372404099,15.92089767136691,21.420047144265162,962,D
5,5.744618442828915,0.418058282772954,0.02173536106376195,-5.9378966271559905,91,0.477257486239107,87.75617576452544,13.54389853691082,210,E
43,5.846093748181728,-0.1643771192718122,0.3291333754638327,5.062343873007327,139,0.8265938424462557,29.44758723881544,23.215654496196212,683,A
64,-7.463867665902958,-0.7697348172287299,0.15504446526253401,5.770752270192961,95,0.8896129779863676,44.29826086528578,0.2779897565166962,357,D
82,1.9552482480616815,-0.7924487545319192,0.27245492272654315,13.377695104737953,91,0.857152417371207,50.6970360076621,19.896552252183305,878,C
49,1.1801138891640226,0.8758212350780363,0.24008544318979808,7.019464714515797,131,0.4802624099069893,97.83938981112784,-11.96844570893441,644,A
26,5.72789188598902,0.21369635292396727,0.6974689506584367,8.045713013367548,65,0.47952296834077945,68.93774432251985,8.636376539059096,841,B
99,1.8695885376364552,-0.8574715040372876,0.2321485074626114,8.824127744667523,68,0.1112437720548457,19.100706508851708,18.398119130628693,193,F
100,2.6404352865706553,0.8264081485009591,0.24367371294792872,4.15319684064354,131,0.19752521076418617,9.104407990772234,20.525745610928638,828,B
50,7.812940137259455,0.016415510092847585,0.4493685955455451,11.12128818057127,107,0.2217333446920735,91.05332087439834,16.943584780185805,329,D
52,-3.708215725014579,0.40990127428956447,0.691281350785233,18.3151786727503,92,0.02825334376627453,21.50839600669528,1.5646390007973672,721,B
79,0.18967735350155554,0.15901051775037467,0.010290361313241458,-4.050612720216282,112,0.5096848491650858,29.755473135115473,11.670965748175522,512,B
2,2.7370408521741374,0.13436032084946525,0.237883932521481,2.362795845971456,74,0.5261722345611566,89.28804827579245,19.74202838547381,995,D
61,-3.957943211490512,0.8143270004651857,0.3944067335741851,8.90876024049194,93,0.7796387807610006,99.2386593814413,9.800733310774978,134,F
17,4.151364817864278,-0.9856339444763582,0.8263255475106552,5.112650953857329,88,0.32990988156132695,93.14533992577732,7.851167598901524,627,A
59,5.428235562223244,0.41576768448234036,0.2940540571361725,11.945287707137028,121,0.816601108323474,19.040235259993253,2.5359682674998263,713,A
24,-2.2431374790316307,0.7063498852000853,0.9444925796697811,9.409040855127753,140,0.21705030432940797,53.507978308436506,12.24828814301449,485,B
23,-5.378048569367316,0.4702236835881515,0.49597690594436583,1.7108220297934786,75,0.37626431719675013,43.25579083074424,-1.165201772287375,988,D
76,-1.8723132666068871,-0.22593437721886933,0.1295240704720375,5.868506021881261,91,0.7871005417531888,5.945809571091075,7.923320525621326,682,B
86,-2.3671970588503286,-0.5375877977049228,0.32879893458744736,0.6743247125800691,55,0.6557818106064448,57.31415678178635,13.221612766879346,865,C
100,1.8698315139096626,-0.6492430176933803,0.6245717839419613,-22.867925773352866,115,0.40156839982854875,8.024151834727348,3.3052819990108926,836,C
57,-8.796096989559103,-0.6666221984986611,0.8617584379463131,7.237264492251158,125,0.12897369451047747,92.94096358961906,17.011871541518563,848,B
68,-0.3888150702903297,0.1800376724626087,0.06597326039895535,1.4289899464224651,146,0.3013833009181197,7.146188774584738,-6.638197290949435,989,D
39,7.2864298565479055,-0.3109610489698631,0.04024538894918783,-7.3376332416262215,73,0.8715773456372766,82.50860695543003,1.1634102772646422,310,D
62,1.0685547674866696,0.9979630889765976,0.1548355215715057,-2.434300568955871,122,0.6609953777741565,81.51448660675467,16.017046929752315,849,B
55,-0.9963142547994592,-0.09916719549620634,0.15702476058075043,-9.454966795351355,91,0.1687661491772704,33.17263886164531,17.459620943621246,930,C
99,-3.5922855642899862,0.505391959672961,0.016592896173949434,17.103650628193623,79,0.14350126850183953,77.89070977235609,3.4786795954385266,337,D
7,0.763296856465106,0.6939083309544447,0.6903859156490898,7.866171971237394,65,0.2133610312935511,65.53485048509553,9.034842775083309,621,B
62,2.108256591508313,0.32240187301394907,0.135245686652948,-14.570832465921756,98,0.19087154625486003,51.39413193530799,-1.598619853979864,720,A
46,2.546088580398263,-0.07950182724899646,0.30620957960291006,4.609661305398516,63,0.752245087513179,21.761695947268088,-2.5519745552151676,405,C
35,3.31409675759702,-0.32887883901634796,0.6980552324206268,7.178535378228164,129,0.9851737155485312,67.01213478784868,1.8011992841645927,491,B
20,2.5823138600923325,0.874236212191934,0.45478015291237406,3.5845992161440536,122,0.2021747686918811,26.30832382254806,14.724732583537998,272,E
68,2.22122608649491,0.39950185217529777,0.2076335096772225,13.79098354132904,129,0.24142083222210353,12.992843457306423,6.793613079610689,499,C
84,-7.396570039066762,-0.8646748612208872,0.2060898371085007,-32.659578514249,67,0.1893087011693103,65.29485418989874,13.159825948118941,197,E
98,6.518342743771866,0.4936843741375503,0.13906233869410378,-20.574377474559906,85,0.2891918714761931,27.41390277684216,-0.5735815073685728,743,B
66,1.597201184837204,0.8583779189849332,0.3584630985541192,-3.8710650562695488,81,0.20429248914565068,95.67074333250599,-7.799346922047242,887,C
94,4.937321484356417,0.516048006154529,0.34929848898090177,1.7969403748641075,143,0.008963572695565913,7.731832857817874,-5.094539178969097,172,F
14,-2.366681761643244,0.48674627802142423,0.10090559590324522,-9.591137100152029,115,0.443070716923733,41.65041725363335,38.67200045832007,738,A
41,-5.032371546338959,-0.25698963320458423,0.1221635299677607,10.042622388918694,72,0.5228017520032844,73.18669620129015,-1.1988090982763193,417,C
94,-8.962566581952863,-0.37339082586277494,0.7967751897393534,-9.375393503404206,143,0.5688970007280861,80.9747185615718,-5.524300405159767,145,F
89,-2.5409121686538394,-0.49582386405991863,0.6328848866485488,5.310561692390548,116,0.4714779964648589,60.3260508789166,11.650063237422144,564,B
6,-6.622695818807822,-0.8793025029994541,0.47909702771206186,-6.0239477326375175,84,0.45852872850289605,22.60592492011413,33.77813852281116,559,B
4,-2.372542914245629,-0.4561889551066305,0.7389668896681761,9.920264110574957,150,0.5822957139884466,61.5036729957823,15.126243479061669,886,C
9,8.945227854477531,-0.38366692167477057,0.5352416092056518,3.7242588105455185,131,0.8811851544432749,82.77840499822797,3.419599217760167,262,E
100,1.0659295322522657,-0.8215586816183835,0.7672796094733534,3.0465827792007745,63,0.3646381196150551,27.088296777180766,-5.460963380198791,308,D
94,6.1470518150953115,0.7053223224098413,0.8213823719186978,-2.4091023792072543,69,0.23287939433876326,61.30500122421431,-0.5546071133106683,819,B
57,-4.0366666882221285,-0.05869392956445996,0.024145421470416206,5.5753098546660995,101,0.2615166964475235,66.60001514583885,8.217536440040888,793,B
60,-2.8393062481908435,0.054282951957834724,0.3175866166568251,2.1022417824509736,75,0.388881163943256,94.11707257899339,14.9939471252713,487,C
47,0.7230301397519704,-0.6647214257263045,0.958968211234972,19.65838472135415,120,0.018378801709851955,98.4056731808202,0.956660222294925,983,D
64,-0.4379749356736378,0.7945506982274557,0.8870316137351304,-8.500685019647632,53,0.4074349458418789,48.97198272606611,6.583434811889351,825,B
7,3.379390172411319,-0.46828771259526225,0.8347728431475832,8.337387939124413,89,0.07574947059667658,46.30095514149748,7.261111882482771,365,D
86,-0.9180250865139126,0.864895800787554,0.7696130310608799,5.739311529694966,98,0.38848076627462946,26.41550215968944,20.7781697165884,368,D
89,2.772257218777295,0.9269893131370339,0.6201764901483026,-1.1962750513610203,59,0.32134898288140024,95.32575730502526,-3.202482831750981,668,B
33,-5.527202872209676,0.007343649762227011,0.37502971978706334,-3.6387272351236604,134,0.7410024378913405,73.84964273430084,0.7072856414158899,221,E
84,-3.7517871638683213,-0.559524570888922,0.020761605502059854,-17.89332037584132,84,0.471223590839123,94.61047197011167,27.678925291554396,831,B
99,11.088239044992234,-0.47278297877518605,0.7691946802799946,-0.4537518598630572,89,0.48026733188812,50.04521914460836,26.893742113789337,398,D
47,4.163896885080151,-0.7438239732745147,0.15568725047891663,12.198534537192229,148,0.007918365301630148,77.66506959528121,16.612629431208198,214,E
66,-6.044397764588545,0.3277785323818565,0.732021370916441,4.078185658770099,85,0.5631236566727753,87.9153334437959,20.465880270278305,843,B
28,0.780842558894914,0.22881258376356373,0.5959371228261181,-5.433802669780178,143,0.3199994287896717,67.05800549158538,29.686261824703323,390,C
45,-2.4701679239259176,-0.07507820779031849,0.2899377343148559,-7.246634770087413,116,0.7934826192827512,23.469009291262104,-1.6203407918147512,903,C
80,-0.8883166572110136,0.06681227579214788,0.4262408616724095,13.728763644658894,68,0.6348850052402002,49.41826843475832,31.13440492629004,442,C
40,6.438147962668516,0.2284474786664854,0.8195664742563465,2.2260530611032086,128,0.6336507877613267,89.33104921226843,25.52065219221882,922,C
37,2.5353511787226806,-0.9465473171221102,0.5424642950202125,6.835859229373282,119,0.9245346576435872,29.58587275028478,34.846761103692444,788,B
85,-3.615721685063493,-0.7901791722147955,0.8789569221449332,2.8376779811806863,89,0.6428460701803925,77.87836745605632,9.716860445217177,368,D
54,4.787397910549937,0.5130612095977674,0.43324277974363234,11.646457122371887,135,0.5533659070639578,43.00672683554842,13.845851985425691,316,D
59,6.808285384291127,-0.5337774295820465,0.8584728430621209,1.1363536731316919,99,0.18397139243474925,76.90916141670105,12.850984116849258,870,C
49,1.1715707124433683,0.5979201328717023,0.20317918867590112,3.784091088610326,101,0.5766877517290738,28.341608297081333,17.555565018363627,948,C
91,0.33480952595556146,-0.9942431716180147,0.7766328182452279,8.316652380993865,50,0.3135541889065735,25.552655508143378,7.443630532484445,299,E
44,-3.8475078337103406,0.4241900106185559,0.4572196210509729,-5.54840651743679,122,0.8528236160421862,63.81775038897387,-2.0947212221601923,705,A
19,-5.075969409646955,-0.45356439077116506,0.4012091356157409,6.3514383086980475,68,0.7695769302737002,58.86093779410242,-0.19777215961454608,873,C
15,-3.173190910264103,0.7314253077329824,0.12428018020225795,1.9916174933755926,51,0.34357277830266575,38.60724394580544,-1.8853521333892935,268,E
94,0.4602430629205031,-0.21465413638217679,0.002286477053347946,-12.215763502883473,130,0.2823805936069752,22.99106864362365,-9.909582695404474,607,B
93,-4.493931171721501,-0.1215864247203633,0.6608535592008162,1.1315780101100976,84,0.9334894253366942,82.41149468134931,0.577084085386808,789,B
67,4.519103424771243,-0.5324366981729911,0.3684112001779125,-0.8603104755212643,145,0.6752382457453374,22.562507191391312,18.485192295270345,624,A
40,-3.1220461701331805,0.8065396547860404,0.8310560630880878,5.3362687308846875,53,0.29002854107667886,25.97079648841516,8.688261303995226,506,C
27,-4.708279901846833,0.0776478226587125,0.030657778464397323,8.224469188547602,96,0.2235634169755769,49.03856314710971,3.3142875893490844,295,D
65,-3.9524373051245765,0.2620954288569701,0.9420896560419528,7.3361380668394425,93,0.4613943313063261,94.99262942581109,-2.8600523164999423,672,A
89,-5.988755199657041,-0.13455921061724263,0.4017229274618972,27.41927862033562,75,0.32098516510198527,80.88275748291034,2.060058579932954,910,C
45,2.9841425268428945,0.2571448294543295,0.4729143729224675,-7.911898511823308,106,0.23296658362820055,75.51093883680797,-0.8671311832446769,847,B
68,-3.851639955740973,0.53275842163398,0.8089907717863417,10.182125457623863,129,0.2712996155617581,25.041880401957968,14.14458948080958,327,D
59,-4.483829497026127,0.8470612897095646,0.7384187135485976,3.302191226647067,85,0.10838953672090845,26.129482461242116,19.401977210503212,829,B
93,1.9106367239516087,-0.6608581888650606,0.5890844620252851,3.3179286737642224,106,0.5208292328958087,55.552598286995654,11.570358862698535,202,E
5,-2.4126765765412577,0.08581115282173668,0.6809601987223145,3.448341898492933,112,0.7309148925711852,45.871604470008386,8.637992939076288,589,A
75,0.5554906488196493,0.1232882313550634,0.625019686471756,-11.409508033845908,99,0.9057682777936144,26.48768426840855,4.430672153074065,153,F
64,-2.7301090916252644,0.014167929281387437,0.8684224492935164,-4.12155911088707,142,0.7482379649248321,61.128898667073976,11.184515365167897,543,B
66,-3.5251260738488917,-0.19710080393704632,0.2780230913535162,-5.654349704819383,133,0.14627164040199547,96.03960448153856,7.853002318699076,571,B
78,-2.3945775811661894,0.803377800721853,0.44001274351597197,18.74787794405937,65,0.5822261242493859,82.17399176800032,3.887829564595675,206,E
67,-0.546692019225932,-0.9928772683638463,0.9119674507929073,-3.075345798961126,125,0.697706782007059,4.415824681399155,17.602427722626373,531,B
89,-2.478418997237258,0.6396203564263889,0.5275304719478532,5.9056621607945035,106,0.5334486519755673,15.570762828776799,-6.609221110603066,497,C
37,-3.9232044926950778,0.032865896712147125,0.5174600687741724,8.37367374530967,127,0.6007514703162801,38.0040835239117,-0.3542044678519929,951,C
70,0.7650560024672208,-0.9418121296937034,0.377475486235596,7.838236258785865,133,0.6037532375590676,71.44248401354284,17.291606216582775,660,A
12,-1.5590742215887228,0.8474273373207202,0.5833906350449468,5.234347491177513,87,0.24582106954250327,31.690306300190006,12.460736159841137,227,E
1,3.725413921844895,-0.2413760640596032,0.17805487734544523,5.72494962341197,96,0.617451699998305,6.734119397677096,14.662862640589976,396,C
63,2.2140960939997085,0.4943287138134782,0.07661328136140011,4.9379969907764325,54,0.6744952728499363,49.744905860819095,0.30439024450293317,923,C
84,5.545723734381851,0.7974917527105883,0.2889191269864645,0.13870622169626623,133,0.5976034500164799,85.46102472967264,17.188302389415764,390,C
55,-1.733730872823342,-0.49229242350874247,0.34889482658211723,-7.833268003486168,66,0.4864676928199304,78.21508226785758,-3.6389782164958273,880,C
33,-3.793606979739524,-0.8724781081890338,0.936111454689054,-4.240213455852859,71,0.9987823781053456,93.25049766418651,3.545138370470812,619,B
90,0.7997193949506604,0.6911403772259739,0.9147818337769977,1.1757279359628714,141,0.5945700082392326,55.23927440700756,5.081312455627583,980,D
96,3.8311432894260835,-0.6837809294506927,0.39078533923649206,21.462261286523734,132,0.8852901171873028,19.456331334422387,31.6187106884483,558,B
58,-7.608941256590492,-0.6798002799282439,0.8193486561379617,-0.2405041834245687,115,0.013059928191269554,75.44959051333632,26.386554192125345,319,D
83,4.585826485344843,0.930275655506094,0.9274160588623132,12.774731988839209,97,0.005914028451775355,36.635374503126094,13.915074334369683,881,C
40,3.1068719210558102,-0.6693429229069849,0.8723882400484179,-5.488320021847198,55,0.47318993361906514,25.72741297916501,15.108700384244022,648,B
75,-3.52220118744773,0.7565848770677055,0.08189688613624801,-12.484332969934329,86,0.6479468050598106,46.16373643857656,17.352758241673197,152,F
73,7.17198902698447,-0.5925806192674019,0.38385722647959375,0.3342634333973251,110,0.567276809279643,21.87306910156951,-3.682218513134071,333,D
94,-2.251278999144331,-0.4498853885088445,0.455955252648773,-1.8808023431865006,140,0.13991904392854704,79.24588647918772,22.827314485572607,301,D
83,-5.2464103915545675,-0.993248298970193,0.8255071704064494,4.264517799054096,50,0.8456093877217886,49.75229793051181,9.746163739888226,231,E
1,-0.3744005494305351,0.18063524058757752,0.2489141345549527,6.745795391066629,64,0.26345481235872015,2.0728733422213637,17.757030768032713,716,B
94,8.183111443230425,-0.762540982493678,0.0493676314430489,7.731128506442836,98,0.007417327517290739,57.54564066197437,-2.7152894496158613,336,D
83,1.6343332782244688,-0.5341871831773028,0.7684186362653033,-4.396467931943276,100,0.6544085125603468,25.691196914848387,-5.806782747296884,819,B
2,6.139344357270164,-0.41888641905612345,0.1097353646535747,-2.5485416523289293,122,0.864677534670771,88.06973640180995,16.337581119925126,879,C
29,-2.427200440639664,-0.9229399784660897,0.9835175498929292,-8.688844588064399,74,0.5009767746820091,80.9439948606239,18.826972901163945,515,B
79,2.1961078424608753,0.13617414038853748,0.5327048924669457,6.533806952307215,59,0.9569093190278322,29.886408106274512,4.4108958291298315,340,D
15,2.53861993439152,0.22336842453174377,0.5341241047671292,19.36441558005984,60,0.2576725903425189,23.06283636733577,22.260155120503832,537,B
86,-0.23517838864526397,-0.45770838028127825,0.5062309327961675,4.583919759281825,50,0.062112588940620106,77.41758526517687,31.496041754720533,847,C
35,-5.037704566154178,0.9778850959961007,0.971683717465846,-10.427083707712596,138,0.5136586329134814,54.997130609313466,9.700513179571841,179,E
37,-0.03380079483996156,0.02303988072248675,0.5630440674155167,-8.40432598107559,105,0.2782100916228295,32.782351854936365,6.602018600335367,494,B
79,10.950535422668219,0.5708127716495492,0.47698646949824985,2.4668170907879663,69,0.6090790087633884,64.6709973658822,13.112795907407872,870,C
32,1.0492877511101448,0.0328854754563761,0.661888506868263,3.8087538723144068,95,0.8075886232498188,2.944135680520212,17.15497897019214,248,E
61,8.518569489698562,-0.927484949368637,0.31348749320797076,-3.4370936256733255,81,0.8109918697136806,71.84871935566464,-6.3096103358248605,289,D
10,-3.527867678305543,-0.5091748108288014,0.973915760905935,7.2057022247203575,50,0.2384847046714027,35.503446657861446,12.996338046030864,831,B
77,0.4862129363444849,-0.09643391366777654,0.587434254566721,8.129339219178064,132,0.1625422475912789,37.01163415616162,5.077956784278725,716,A
3,-2.3595077199431134,-0.11292404377792642,0.8939969013522988,11.31555367267586,141,0.5009785606442251,33.00141534250198,3.821627217160499,636,A
100,-2.681665059927631,0.4906779694264245,0.26725590099621743,3.5867511965087937,96,0.8836164636835607,43.2260622948542,1.9659452428990463,996,D
94,3.0194598517684836,-0.5922972508332658,0.7275193158773201,12.68879869996153,146,0.549282812973586,72.74254004830296,15.197366210001142,761,B
1,2.0330034919453235,-0.9357107890157297,0.9802690963597859,-10.985731902172535,54,0.7908678380664504,99.14160009916317,5.487427444075225,232,E
93,1.1107472032206247,0.46546695908809,0.6753308726072152,3.2301489652237065,101,0.6951354141855756,33.66248857532862,1.3787672265019353,258,E
62,2.6076786375180645,-0.19334329036184394,0.14759054456339615,11.895301590450421,78,0.406741463112927,64.00089585529018,-9.897257116617208,685,A
57,0.42588171844995026,-0.24000175147265157,0.014599150623965551,0.7008425646462028,62,0.5057229873381899,75.4398792964453,22.553701378175283,120,F
83,-2.66945814665427,-0.152645272517268,0.8084277213591388,41.57673796280823,102,0.14051459728468485,48.841763672384666,-10.554190213553461,258,E
45,2.2766492347844425,0.5499501188891318,0.7675712650193565,-5.797487967409967,104,0.6320980680956724,48.09012460943952,3.5432182729981454,587,B
3,-8.44601180187198,-0.4312163721503244,0.9475935720603106,-14.285661909096074,111,0.289954863198024,84.8791543994084,14.235559840602,945,C
53,1.606199574497384,0.013439094159503506,0.48343406638571496,-1.5826806481004958,120,0.685045388391294,63.18235903201984,0.45431960696839013,461,C
82,-4.510137656241358,0.21643825150056983,0.20011801082447922,12.336678992884764,135,0.5092833739201565,24.2854556805022,29.827085636638465,560,B
85,-4.1916219036173725,0.2899145230169873,0.09371271178424712,12.386233607421257,87,0.17016969692805084,68.68198266769254,12.9216774463447,694,B
76,4.586279983303576,0.7338676419323336,0.7384142819979509,-4.552608065523902,74,0.8774602599682948,36.70519949687541,-1.832243926942823,275,E
42,-2.475195856755455,0.21743251622438442,0.13247006192052668,6.0144538574175845,64,0.07527452649324973,47.43798842693635,3.034054097165405,457,C
32,-2.898231128815088,0.5231568605812789,0.39511847811213896,-11.106001138703446,128,0.4572031213703479,69.92270301023571,-1.3159306324609155,825,B
96,1.4476372320536433,-0.6707119131063157,0.357894459366496,14.472218123624069,126,0.28366989910561824,72.115739830661,23.172356595926868,441,C
1,0.5844849638167156,0.9113162957288998,0.5135918085156009,5.268443399941822,81,0.14808613607774712,1.78731913137613,19.468257266590015,807,B
84,3.8324748817057843,0.5127474906330964,0.21541585912125394,2.4010863643473517,115,0.960258139648331,83.93357307474811,15.131593769680364,243,E
7,-3.218657711456229,-0.014393602331653765,0.9449412766905518,21.755395135308902,121,0.33455095902802034,86.50418669825231,11.45776018859656,480,C
32,1.671149194467889,0.9462088450014765,0.5362865087308958,-10.34701687179331,97,0.2888906265239638,86.68079211257319,19.687186774159315,266,E
87,-2.8321066549280185,0.2512573652802983,0.7341853066557399,-9.67817546190582,83,0.017706452711193976,21.377103533961733,39.47812495491096,789,B
45,0.8689987755157644,0.5189268240019831,0.01770103553867275,-6.55064242662212,136,0.783722821701692,55.62018349785275,16.900780691101602,948,C
61,3.843591799989262,0.850548541169275,0.9072041342475076,3.2101753030152382,85,0.7835216628401742,53.63129220762549,9.96817440894582,365,D
54,4.207911082084939,-0.5880081450177077,0.9245152269999294,-8.947563396431375,75,0.049289157272644935,44.232776619919875,12.973733237177097,289,D
36,-0.6259221517624296,0.21224793016373833,0.14732995959302608,-18.907926682169865,59,0.9154710784549808,63.236211313799025,13.187680371472856,484,C
29,1.094743101973959,0.39004176695733417,0.9571892079496134,-0.13182670722050283,68,0.9024726233686405,95.56954936758902,8.359957346660764,412,C
44,0.7149424080910995,0.19715752031857692,0.2177420952351533,3.9415241090336393,105,0.2028171167053222,82.76956521949806,22.662389726686314,671,A
37,3.5105660021248686,-0.3837329919486274,0.8122806917799181,0.6223243973941944,53,0.15181389999440342,10.59094034902922,2.1225176224745486,656,B
46,-1.9787660744305118,0.7513329456853222,0.2705555761091376,12.513290054358098,80,0.8027304471956648,95.21751948171706,26.539087043155682,570,B
47,-2.7758932499368076,0.7543750354283092,0.6695074870174018,4.506123592972301,93,0.8430194712382961,8.13822588322641,2.3101885160772166,232,E
22,-0.8909767940429679,-0.3021661032224805,0.57944526395622,-0.5405895415651016,57,0.6761161616644623,50.60004036004787,6.9899574572744,376,D
83,-7.7522711810777345,-0.5449574471566947,0.531177806455486,2.026416261269094,129,0.6395190121026348,49.12763713221116,-11.028045296207395,385,D
94,-4.306708896916525,-0.0923596272865066,0.2019312188235276,-6.869852654735806,61,0.46524288300674077,45.819856052875465,13.878357522049729,679,B
58,-0.5183736518158085,0.47279579372443825,0.8158278256142926,4.9070986444725655,143,0.49305371520163155,46.99128565820268,4.435728547960785,552,B
7,0.4402120409202819,0.9231001595888855,0.4936586840349947,10.719467707581002,64,0.6526341956819348,85.89674497711127,7.880302387290495,308,D
18,6.632630304966719,0.3939260603974739,0.4164613637693195,3.1215003099026286,114,0.15419082571982812,60.09207046263348,22.627261488380746,208,E
9,-0.3037433998365715,0.7140833010560319,0.5558492372266705,-9.818638865493336,85,0.8812656589763778,88.23024542124878,9.368018663338503,583,B
56,5.122139874695873,-0.5899521663709639,0.3350880272758724,10.700504902953814,107,0.6208939028554391,36.59486547516478,24.686263693092524,534,B
98,-4.466619112238787,-0.4710949818601564,0.9222387001733865,4.3238897452886675,85,0.622171404830391,48.80663889109211,7.080750735229113,308,D
63,-4.213416983635857,-0.0691295984064102,0.25621619973979304,-6.2752699115335675,53,0.10819280318008817,78.09696041769394,-4.959169465087882,451,C
19,4.123837771291856,0.3878421720242189,0.605530029770202,1.8981207005655105,144,0.03415802961325198,83.8126019353329,10.002664845366727,349,D
91,-7.094540633084369,0.5672032023278384,0.28926487274389834,-8.116073228847245,121,0.7353840545441135,90.18714454189693,6.609724440628867,395,C
91,4.846348024410396,-0.49785345524717983,0.40982459160582774,17.70692562550939,125,0.8421874123514415,2.424207679410601,8.394371647726036,298,D
89,4.64602182855853,0.6133049374263635,0.23726522171500597,-1.8915516139409982,145,0.4286315718721757,2.0594234461419116,16.120275674514836,249,E
67,2.2288505941114223,0.06256583868145094,0.1738886767941279,14.83742306816912,90,0.01009841291581437,24.144099779085934,7.255972096846933,713,B
94,5.9260341515611685,0.6722066501854773,0.9462460664036912,2.9367707828421254,102,0.9904695643703788,74.29946624193626,8.51801254773383,501,C
87,1.863779068065226,0.05937300735843265,0.49095550565556234,7.614227631023077,55,0.9716571054502172,25.616048054911786,26.937444105120424,658,B
98,-1.4814230944291749,0.4652702457679856,0.5131760043885347,4.686228529695997,88,0.06877529892752732,35.58514384434321,11.660932117273735,755,B
56,-1.8288774394171163,0.5639204434432814,0.9733542819773091,2.733567833106071,74,0.5847114649365343,87.94718892863622,0.1670071894348375,955,C
16,-1.944453360293951,0.1766609902641889,0.8443142965273736,-4.395945643219658,147,0.9757943094151513,22.791317818879318,6.81605292543259,118,F
27,6.018683602080436,-0.9769239736908408,0.8526671010146463,20.63917261638728,101,0.861450707645894,59.93975518127188,17.827872138398256,799,B
94,-0.6349830906004965,-0.5029025512688603,0.3206223550378544,8.786558911971824,113,0.32816985988016956,19.353534528324122,27.92357012683813,101,F
87,4.86442436765746,-0.6964703739365063,0.8667756898830138,10.102268664124251,93,0.883421221817631,84.5092860560928,7.818533971588767,294,D
5,-3.9489079242055922,0.23610525919012026,0.1889791870704649,-5.828964352375416,81,0.5099315140797641,1.9702827192789216,1.5044378092353732,405,C
13,2.6770886904971607,-0.7332000954695224,0.9927247056064823,-18.394157169780367,103,0.9822914991138982,83.5028569284828,3.675959682680614,354,D
62,-7.000365709196681,0.2375756130294393,0.8242215852054846,-6.228451249503762,130,0.4290503057103655,91.68130467200702,6.119842675319769,305,D
70,0.3287723459189519,0.0819397777161559,0.8402616793155907,3.255379281384213,108,0.2577273829008361,79.42640953078532,16.328461397839593,624,A
17,4.131679023708512,-0.953254634699573,0.7715932721494435,7.874434181061787,111,0.7537634209726437,73.77206547088932,16.378763374285754,248,E
23,4.5271168722779285,0.8952379585832673,0.2990550914498993,-17.124735042966872,113,0.796797451628347,32.86880872555723,27.454107068869646,823,B
28,2.7744588513954493,-0.7040680550662517,0.5865269112223803,-1.8738735157777202,68,0.8852738835558744,56.72113493455155,-1.3810469629940254,970,D
88,3.6549741081948963,0.3867267484404038,0.24080140604329348,-2.658347977326422,145,0.6887366909197871,46.12310910012286,9.856986257936235,441,C
